id,title,link,image_link,content_type,title_th,genre,subgenre,tags,release_year,origin_country,maturity_rating,rating,rating_count,features,published,image_portrait,image_portrait_th,image_landscape_th,cast,created_at,updated_at,total_seasons,total_episodes
"12385","Wheel Packer","https://vipa.me/th/watch/wheelpacker","https://assets.vipa.nexbetter.com/pictures/3/f7/38/f7387922-5312-4b84-beb7-695b2ddb9acd","series","Wheel Packer","Variety & LifeStyle","Travel Shows","wheel packer","2021","THA","5","5","1","no_data","true","https://assets.vipa.nexbetter.com/pictures/3/f7/38/f7387922-5312-4b84-beb7-695b2ddb9acd","https://assets.vipa.nexbetter.com/pictures/3/f7/38/f7387922-5312-4b84-beb7-695b2ddb9acd","https://assets.vipa.nexbetter.com/files/3/8b/e8/8be8949f-4492-46b7-a20a-266d4265680b","no_data","2025-04-08T12:05:21.00Z","2025-07-24T08:44:14.00Z","1","13"
"12400","Reunion เรียนอยู่นี่ (Big Sign)","https://vipa.me/th/watch/reunion-bigsign","https://assets.vipa.nexbetter.com/files/3/a2/b7/a2b74791-2714-415d-b6cc-ada9aafd0eff","series","Reunion เรียนอยู่นี่ (Big Sign)","Drama","entertainment|people|Family Drama","reunion|เรียนอยู่นี่|reunion เรียนอยู่นี่|มิตรภาพ|เพื่อน|ความสัมพันธ์|ผู้สูงอายุ|ผู้สูงวัย|ครอบครัว|ทนงศักดิ์ ศุภการ|ไพบูลย์เกียรติ เขียวแก้ว|วิยะดา อุมารินทร์|รอง เค้ามูลคดี|อุทุมพร ศิลาพันธ์|ปนัดดา โกมารทัต|สมชาย ศักดิกุล|ธนบัตร งามกมลชัย|มณีรัตน์ คําอ้วน|big sign|ภาษามือ|sign language","2021","THA","5","0","0","sign-language","true","https://assets.vipa.nexbetter.com/files/3/a2/b7/a2b74791-2714-415d-b6cc-ada9aafd0eff","https://assets.vipa.nexbetter.com/files/3/a2/b7/a2b74791-2714-415d-b6cc-ada9aafd0eff","https://assets.vipa.nexbetter.com/files/3/88/7c/887c46c2-9561-4ceb-91be-44d67f86c6ff","Rong Kaomulkadee|Paibuljkiat Kheokao|Thanongsak  Suphakan|Uthumporn Silaphan|Viyada Umarin","2025-04-08T12:05:51.00Z","2025-07-24T12:24:14.00Z","1","12"
"12414","ท่องโลกเรียนรู้กับสารานุกรมไทยสำหรับเยาวชนฯ","https://vipa.me/th/watch/tongloksaranukromthai","https://assets.vipa.nexbetter.com/files/3/3b/ce/3bce714f-809e-42d6-89f7-1ce1c8c1ebec","series","ท่องโลกเรียนรู้กับสารานุกรมไทยสำหรับเยาวชนฯ","Kids & Family","Educational","ความรู้|หนังสือสารานุกรมไทย|ท่องโลกเรียนรู้กับสารานุกรมไทยสำหรับเยาวชน|เด็กและการศึกษา|สารานุกรม|เยาวชนไทย|เรียนรู้|การศึกษา|ชนัญญา เตชจักรเสมา|เด็ก|ท่องโลก|สารานุกรมไทยสำหรับเยาวชน|ธนภัทร ศุภวรรณาวิวัฒน์|ศภิษฐ์สกร โชติธนฤทธิ์|ฐกร พรหมสถิตกุล|การเรียนรู้|point of view","2022","THA","1","5","1","closed-caption","true","https://assets.vipa.nexbetter.com/files/3/3b/ce/3bce714f-809e-42d6-89f7-1ce1c8c1ebec","https://assets.vipa.nexbetter.com/files/3/3b/ce/3bce714f-809e-42d6-89f7-1ce1c8c1ebec","https://assets.vipa.nexbetter.com/files/3/2a/ed/2aedb42b-327b-4bd4-8600-b664c948051d","no_data","2025-04-08T12:06:20.00Z","2025-07-24T08:44:04.00Z","1","10"
"12426","ฝันของฉัน คือฟันดาบ","https://vipa.me/th/watch/mydreamisfencing","https://assets.vipa.nexbetter.com/files/3/d7/ec/d7ecf109-b804-4573-be14-fd43356a913c","series","ฝันของฉัน คือฟันดาบ","Drama","people|sports|Sports Drama","ฝันของฉัน คือฟันดาบ|พีค ภีมพล|ภีมพล พาณิชย์ธำรง|แพรวา สุธรรมพงษ์|มิวสิค แพรวา|มอส ภาณุวัฒน์|ภาณุวัฒน์ โสประดิษฐ|ครีมมี่ พลอยปภัส|พลอยปภัส อิสระพงศ์พร|พีท ทองเจือ|ความฝัน|ฟันดาบ|ต่อสู้|แข่งขัน|เยาวชน|กีฬา|นักกีฬา|วัยรุ่น|ดาบ|ดาบไทย|เซเบอร์|อาทมาฏ|สากล|มหาวิทยาลัย|เวฬา|ซัน|อาทิตย์|ทาม|ทราย|ความรัก|แอบชอบ","2025","THA","5","5","2","closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/files/3/d7/ec/d7ecf109-b804-4573-be14-fd43356a913c","https://assets.vipa.nexbetter.com/files/3/d7/ec/d7ecf109-b804-4573-be14-fd43356a913c","https://assets.vipa.nexbetter.com/files/3/d0/dc/d0dc3fda-ec76-4077-a9ee-f1f8da7fe0f9","Peemapol Panichtamrong|Praewa Suthamphong|Panuwat Sopradit|Ploypapas Isarapongporn|Pete Thongchua","2025-04-08T12:06:44.00Z","2026-09-15T10:25:13.00Z","1","16"
"12444","8 ยอดมนุษย์ธรรมดา Eightraordinary (Big Sign)","https://vipa.me/th/watch/eightraordinary-bigsign","https://assets.vipa.nexbetter.com/files/3/49/0f/490fcd6a-b2a2-472a-9ec7-4b2378aad551","series","8 ยอดมนุษย์ธรรมดา Eightraordinary (Big Sign)","Drama","people|entertainment|Melodrama","ละคร|thai pbs|ละครไทย|ละครไทบพีบีเอส|8 ยอดมนุษย์ธรรมดา|ยอดมนุษย์|ยอดมนุษย์ธรรมดา|eightraordinary|ธรรมดา|ชีวิต|มนุษย์|คน|ประจำวัน|วิถีชีวิต|สังคม|ความสัมพันธ์|เจนนิษฐ์ โอ่ประเสริฐ|jennis oprasert|จตุรงค์ โพธาราม|จตุรงค์ พลบูรณ์|จตุรงค์ มกจ๊ก|มิ้ม รัตนวดี|รัตนวดี วงศ์ทอง|mim rattanawadee|mahidol_pj|พีเจ มหิดล|มหิดล พิบูลสงคราม|zorzonatha|ซอโซ่ ชนม์ชญาน์|ชนม์ชญาน์ อัครกิจวัฒนากุล|ซอโซ่ นัทธ์หฤทัย|นัทธ์หฤทัย อัครกิจวัฒนากุล|supanattina|ติ๊นา ศุภนาฏ|ศุภนาฏ จิตตลีลา|spritebababi|สไปรท์บะบะบิ|พัชร์ธีรัตน์ แหลมหลวง|กุณกนิช คุ้มครอง|sign language|ภาษามือ|big sign","2024","THA","5","5","1","sign-language|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/files/3/49/0f/490fcd6a-b2a2-472a-9ec7-4b2378aad551","https://assets.vipa.nexbetter.com/files/3/49/0f/490fcd6a-b2a2-472a-9ec7-4b2378aad551","https://assets.vipa.nexbetter.com/files/3/84/c1/84c136d3-9221-4909-b938-e5bd46b78d68","Jennis Oprasert|Jaturong Mokjok|Patteerat Laemluang|Nathanan Akkharakitwattanakul|Suppanad Jittaleela","2025-04-08T12:07:21.00Z","2026-02-17T09:44:19.00Z","1","16"
"12462","8 ยอดมนุษย์ธรรมดา","https://vipa.me/th/watch/eightraordinary","https://assets.vipa.nexbetter.com/pictures/3/d8/93/d89361ef-8861-4bcc-a11f-ad9e9f68fd85","series","8 ยอดมนุษย์ธรรมดา","Drama","people|entertainment|Social Drama","ละคร|thai pbs|ละครไทย|ละครไทบพีบีเอส|8 ยอดมนุษย์ธรรมดา|ยอดมนุษย์|ยอดมนุษย์ธรรมดา|eightraordinary|ธรรมดา|ชีวิต|มนุษย์|คน|ประจำวัน|วิถีชีวิต|สังคม|ความสัมพันธ์|เจนนิษฐ์ โอ่ประเสริฐ|jennis oprasert|จตุรงค์ โพธาราม|จตุรงค์ พลบูรณ์|จตุรงค์ มกจ๊ก|มิ้ม รัตนวดี|รัตนวดี วงศ์ทอง|mim rattanawadee|mahidol_pj|พีเจ มหิดล|มหิดล พิบูลสงคราม|zorzonatha|ซอโซ่ ชนม์ชญาน์|ชนม์ชญาน์ อัครกิจวัฒนากุล|ซอโซ่ นัทธ์หฤทัย|นัทธ์หฤทัย อัครกิจวัฒนากุล|supanattina|ติ๊นา ศุภนาฏ|ศุภนาฏ จิตตลีลา|spritebababi|สไปรท์บะบะบิ|พัชร์ธีรัตน์ แหลมหลวง|กุณกนิช คุ้มครอง","2024","THA","5","5","2","sign-language|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/pictures/3/d8/93/d89361ef-8861-4bcc-a11f-ad9e9f68fd85","https://assets.vipa.nexbetter.com/pictures/3/d8/93/d89361ef-8861-4bcc-a11f-ad9e9f68fd85","https://assets.vipa.nexbetter.com/pictures/3/22/24/222407ad-6f47-4868-82fd-0745e1301287","Jennis Oprasert|Jaturong Mokjok|Patteerat Laemluang|Nathanan Akkharakitwattanakul|Suppanad Jittaleela","2025-04-08T12:07:57.00Z","2026-02-17T09:14:37.00Z","1","16"
"12480","อวสานมนุษย์เงินเดือน Goodbye Salary","https://vipa.me/th/watch/goodbyesalary","https://assets.vipa.nexbetter.com/files/3/01/d9/01d9999a-b349-4f12-9fb6-0fde72d0043a","series","อวสานมนุษย์เงินเดือน Goodbye Salary","Drama","Sitcom|Social Drama","สมชาย เข็มกลัด|ครอบครัว|ตกงาน|covid 19|โควิด 19|เงินเดือน|หางาน|มิตรภาพ|เงิน|มนุษย์เงินเดือน|ปราโมทย์ แสงศร|ความสัมพันธ์|ธุรกิจ|อวสานมนุษย์เงินเดือน|goodbye salary|เพื่อน|โมทย์ แสงศร|เจมส์ เรืองศักดิ์|เรืองศักดิ์ ลอยชูศักดิ์|เต๋า สมชาย","2020","THA","5","1","1","sign-language|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/files/3/01/d9/01d9999a-b349-4f12-9fb6-0fde72d0043a","https://assets.vipa.nexbetter.com/files/3/01/d9/01d9999a-b349-4f12-9fb6-0fde72d0043a","https://assets.vipa.nexbetter.com/files/3/fe/99/fe99cc00-8251-4940-a023-a1e9e9cad299","Ruangsak Loychusak|Pramote Seangsorn|Somchai Khemklad","2025-04-08T12:08:34.00Z","2025-07-24T08:43:36.00Z","1","4"
"12486","นักล่าประวัติศาสตร์รุ่นเยาว์","https://vipa.me/th/watch/historyhunters","https://assets.vipa.nexbetter.com/files/3/13/9b/139ba973-e7da-4302-a835-0d5c0235e873","series","นักล่าประวัติศาสตร์รุ่นเยาว์","kids-family","history|kids","สารคดี|documentary|best documentary|best doc|history hunters|history|hunters|hunter|ประวัติศาสตร์|เด็ก|เยาวชน|ครอบครัว|อาณาจักร|ชนเผ่า|อินเดีย|ไวกิ้ง|วิถีชีวิต|วัฒนธรรม|ความเชื่อ|ภาษา|ท่องโลกกว้าง|เรียนรู้","no_data","no_data","1","0","0","soundtrack","false","https://assets.vipa.nexbetter.com/files/3/3b/84/3b845023-917e-45ac-a1f7-4b80fcad029f","https://assets.vipa.nexbetter.com/files/3/13/9b/139ba973-e7da-4302-a835-0d5c0235e873","https://assets.vipa.nexbetter.com/files/3/c0/9c/c09c5ecc-9b75-4bf4-9df5-011c88559f58","no_data","2025-04-08T12:08:46.00Z","2025-07-24T08:43:21.00Z","1","26"
"12518","กล้าทะเล","https://vipa.me/th/watch/klatalay","https://assets.vipa.nexbetter.com/files/3/d2/c7/d2c7b636-0fcb-492d-ba6c-ea4fc777e5e3","series","กล้าทะเล","Drama","culture|people|Melodrama|Teen Drama","กล้าทะเล|ภีม ณัฐภัทร|ณัฐภัทร ประภานนท์|เจน กุลจิราณัฐ|กุลจิราณัฐ วรรักษา|ซัน ร้อยพินิจ|ร้อยพินิจ ควนศิริ|เจแดน|แดน พฤกษ์พยุง|พีพี รัชพล|รัชพล พรพินิต|ชลัฏ ณ สงขลา|บิว ธนัชญา|ธนัชญา ตรีสิริเกษม|พอล วิสุทธิ์|วิสุทธิ์ แครี่|กนิษฐรินทร์ พัชรภักดีโชติ|สาโรจน์ แจ่มศรีใส|แพรว หัสสยา|หัสสยา อิสริยะเสรีกุล|รุ่งรัตน์ ดวงขวัญ|พิชญ์พงษ์ นาคะยืนยงสุข|ทะเล|หมู่เกาะ|สุรินทร์|หมู่เกาะสุรินทร์|ภาคใต้|กลุ่มชาติพันธุ์|ชาติพันธุ๋|มอแกน|ชุมชน|ชาวบ้าน|วัยรุ่น|ความลับ","2024","THA","5","5","2","closed-caption|sign-language|audio-description","true","https://assets.vipa.nexbetter.com/files/3/d2/c7/d2c7b636-0fcb-492d-ba6c-ea4fc777e5e3","https://assets.vipa.nexbetter.com/files/3/d2/c7/d2c7b636-0fcb-492d-ba6c-ea4fc777e5e3","https://assets.vipa.nexbetter.com/files/3/fe/47/fe476c86-8196-4fb2-99f5-4328d0d80cbb","Nathapat Prabhananda|Kunjiranut Intarasin|Dan Pruekpayoong|Roipinit Khuansiri|Radchapon Phornpinit","2025-04-08T12:09:51.00Z","2026-05-26T09:32:13.00Z","1","12"
"12532","ปาตานีที่รัก","https://vipa.me/th/watch/pataniinlove","https://assets.vipa.nexbetter.com/pictures/3/d5/d7/d5d7e478-9242-4077-a9ca-0c89d53cf596","series","ปาตานีที่รัก","Drama","culture|people|Social Drama|Teen Drama","ปาตานีที่รัก|patani in love|patani|ภาคใต้|ปาตานี|จังหวัด|ปัตตานี|ยะลา|นราธิวาส|เพื่อน|มิตรภาพ|ละคร|ละครไทย|ละครไทยพีบีเอส|thai pbs|ความสัมพันธ์|ปัญหา|ธรรมชาติ|รถไฟ|เดินทาง|การเดินทาง|การผจญภัย|ผจญภัย|ประวัติศาสตร์|ชายแดน|ชายแดนใต้|วิถีชีวิต|สังคม|ผู้คน|ชีวิต|ประเพณี|วัฒนธรรม|ภาษา|เชื้อชาติ|ฟาริดา วัลเลอร์|วิภาส ศรีสุคนธ์|ธนวัต หัชลีฬหา|วรัญญู สุวรรณ|ณรัก ธรรมสุขีโย|สุพัฒนภา ปาลกวงศ์ ณ อยุธยา|สุนาถ บุญเป็ง","no_data","THA","5","5","2","no_data","true","https://assets.vipa.nexbetter.com/pictures/3/d5/d7/d5d7e478-9242-4077-a9ca-0c89d53cf596","https://assets.vipa.nexbetter.com/pictures/3/d5/d7/d5d7e478-9242-4077-a9ca-0c89d53cf596","https://assets.vipa.nexbetter.com/pictures/3/8e/ab/8eab1baf-ac74-47de-9f7e-184d9c17ef97","Farida Waller|Tanawat Hudchaleelaha|วิภาส ศรีสุคนธ์","2025-04-08T12:10:19.00Z","2025-07-24T08:26:03.00Z","1","7"
"12541","Homeland อัศจรรย์สตูล","https://vipa.me/th/watch/homeland","https://assets.vipa.nexbetter.com/files/3/af/c0/afc00f70-6944-45eb-8aaa-f00f43939421","series","Homeland อัศจรรย์สตูล","Documentary","people|culture","homeland|อัศจรรย์สตูล|สตูล|ภาคใต้|home land|กฤตานนท์ ทศกูล|กั้ม|กั้ม กฤตานนท์|ปู|บ้านเกิด|ทรัพยากรธรรมชาติ|มันนิ|นักล่า|โฮมแลนด์|คน|ถ้ำ|ทะเล","2023","THA","5","0","0","sign-language|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/files/3/54/ec/54eca13d-4a18-47a5-bb4f-0bb881cfa605","https://assets.vipa.nexbetter.com/files/3/af/c0/afc00f70-6944-45eb-8aaa-f00f43939421","https://assets.vipa.nexbetter.com/files/3/8a/3b/8a3b7748-9bee-4ba0-9d12-b474fe6bc33e","Krittanon Thotsagool","2025-04-08T12:10:37.00Z","2026-05-28T05:10:56.00Z","1","3"
"12553","หน้ากาก (Big Sign)","https://vipa.me/th/watch/themask-bigsign","https://assets.vipa.nexbetter.com/files/3/74/ff/74ff6527-1277-4285-8135-e282fa1ba0bf","series","หน้ากาก (Big Sign)","Drama","entertainment|culture|Social Drama","ธนเวทย์ สิริวัฒน์ธนกุล|แก๊ป ธนเวทย์|กรณ์นภัส เศรษฐรัตนพงศ์|ออม กรณ์นภัส|เนสท์ นิศาชล|นิศาชล สิ่วไธสง|ดวงใจ หิรัญศรี|อนุกูล หมอกชัย|วชร กัณหา|เลย|ผีตาโขน|หน้ากาก|ด่านซ้าย|ละคร|ละครไทย|ละครไทยพีบีเอส|ประเพณี|วัฒนธรรม|เทศกาล|big sign|ภาษามือ|sign language","2023","THA","5","0","0","sign-language|closed-caption","true","https://assets.vipa.nexbetter.com/files/3/74/ff/74ff6527-1277-4285-8135-e282fa1ba0bf","https://assets.vipa.nexbetter.com/files/3/74/ff/74ff6527-1277-4285-8135-e282fa1ba0bf","https://assets.vipa.nexbetter.com/files/3/49/bf/49bf515c-e201-4a93-9590-dcaf6ab38af8","Thanavate Siriwattanagul|Kornnaphat Sethratanapong|Nisachol Siwthaisong","2025-04-08T12:10:59.00Z","2025-07-24T08:26:57.00Z","1","2"
"12557","หนังพาไป ซีซัน 3","https://vipa.me/th/watch/moviepapai3","https://assets.vipa.nexbetter.com/pictures/3/52/bb/52bbc0fb-d0bb-4a46-afe3-a1ac5932161c","series","หนังพาไป ซีซัน 3","Food & Travel","Travel Shows|Travel Guides|Adventure Travel|Travel Documentaries","หนังพาไป ซีซั่น 3|หนังพาไป|ซีซัน 3|บอลยอด|พิศาล แสงจันทร์|ยอด พิศาล|ทายาท เดชเสถียร|บอล ทาบาท|การเดินทาง|เดินทาง|ผจญภัย|เที่ยว|ท่องเที่ยว|ภาษา|วัฒนธรรม","2015","THA","5","4","2","no_data","true","https://assets.vipa.nexbetter.com/pictures/3/52/bb/52bbc0fb-d0bb-4a46-afe3-a1ac5932161c","https://assets.vipa.nexbetter.com/pictures/3/52/bb/52bbc0fb-d0bb-4a46-afe3-a1ac5932161c","https://assets.vipa.nexbetter.com/files/3/8d/a3/8da3e6d8-13b1-4622-abe0-b694e2b48724","Taryart Datsathean|Phisan Sangjan","2025-04-08T12:11:06.00Z","2026-05-18T08:58:33.00Z","1","25"
"12584","รู้จักพี่ยาใจไหม ?","https://vipa.me/th/watch/yajai","https://assets.vipa.nexbetter.com/pictures/3/c9/8b/c98b14eb-0647-4ccd-b408-5ab2136f77d5","series","รู้จักพี่ยาใจไหม ?","Drama","drama|people|Family Drama","รู้จักพี่ยาใจไหม|นิศาชล สิ่วไธสง|เนสท์ นิศาชล|nest nisachol|โอ อนุชิต|อนุชิต สพันธุ์พงษ์|คิมม่อน วโรดม|วโรดม เข็มมณฑา|ขุณขิมมอญ|โมกิของคิมม่อน|โย ทัศน์วรรณ|ทัศน์วรรณ เสนีย์วงศ์ ณ อยุธยา|ทัศน์วรรณ เสนีย์วงศ์|มิ้ม รัตนวดี|รัตนวดี วงค์ทอง|mim rattanawadee|ลิฟท์ สุพจน์|สุพจน์ จันทร์เจริญ|โอนีล ฐิตินันท์|ฐิตินันท์ คลังเพชร|หมอนวด|หมอ|นวด|สุขภาพ|ชีวิต|ตลก|ละคร|ละครไทยพีบีเอส|thaipbs|thai pbs|แฟนตาซี|หัตถ์เทวดา|ยาใจ|ยาใจหัตถ์เทพ|อาชีพ|คอเมดี้","2024","THA","1","5","1","sign-language|closed-caption|audio-description","true","https://assets.vipa.nexbetter.com/pictures/3/c9/8b/c98b14eb-0647-4ccd-b408-5ab2136f77d5","https://assets.vipa.nexbetter.com/pictures/3/c9/8b/c98b14eb-0647-4ccd-b408-5ab2136f77d5","https://assets.vipa.nexbetter.com/pictures/3/81/fa/81fa9bd3-1a98-4354-b6d8-bb40879134cc","Nisachol Siwthaisong|Anuchit Sapunpohng|Warodom Khemmonta|Rattanawadee Wongthong|Supoj Janjareon","2025-04-08T12:12:05.00Z","2026-05-21T11:08:45.00Z","1","16"
"12602","ลูกเหล็ก เด็กชอบยก","https://vipa.me/th/watch/cleanandjerk","https://assets.vipa.nexbetter.com/files/3/4a/d8/4ad8d39d-0bc9-4d0d-9de1-34fc50c90e38","series","ลูกเหล็ก เด็กชอบยก","Drama","Family Drama","ยกน้ำหนัก|bnk48|ลูกเหล็ก|อรbnk|ละคร|พลวิชญ์ เกตุประภากร|ลูกเหล็ก เด็กชอบยก big sign|ลูกเหล็ก เด็กชอบยก|ปอนด์ พลวิชญ์|อร bnk48|ละครลูกเหล็ก เด็กชอบยก|กีฬา|ภาษามือ|big sign|อรอุ๋ง","2020","THA","5","0","0","sign-language|audio-description","true","https://assets.vipa.nexbetter.com/files/3/4a/d8/4ad8d39d-0bc9-4d0d-9de1-34fc50c90e38","https://assets.vipa.nexbetter.com/files/3/4a/d8/4ad8d39d-0bc9-4d0d-9de1-34fc50c90e38","https://assets.vipa.nexbetter.com/files/3/f7/f9/f7f91823-baa9-4e61-ba7c-68f127bbee77","Patchanan Jiajirachote|Ponlawit Ketprapakorn|Manipa Roopanya|Rachaya Tupkunanon|Nutchapon Rattanamongkol","2025-04-08T12:12:42.00Z","2025-07-24T08:40:42.00Z","1","13"
"12617","คนชายขอบ","https://vipa.me/th/watch/tribalcrossroads","https://assets.vipa.nexbetter.com/files/3/32/4d/324dd724-2507-4a22-ace7-f6eeb913ecdc","series","คนชายขอบ","Documentary","culture|people","ผู้คน|ความเหลื่อมล้ำ|ชุมชน|สารคดีไทยพีบีเอส|ประเพณี|คนชายขอบ|สารคดี|ชาติพันธุ์|documentary|วิถีชีวิต|สังคมไทย|ชนเผ่า|วัฒนธรรม|กลุ่มชาติพันธุ์|ชีวิต|สังคม","2024","THA","1","5","1","sign-language|audio-description","true","https://assets.vipa.nexbetter.com/files/3/ab/66/ab66b801-caaf-4ad4-a8d7-80a8ed3e4ac8","https://assets.vipa.nexbetter.com/files/3/32/4d/324dd724-2507-4a22-ace7-f6eeb913ecdc","https://assets.vipa.nexbetter.com/files/3/8f/44/8f449d32-efae-4acf-ad81-e897ebc26381","no_data","2025-04-08T12:13:12.00Z","2026-05-28T06:52:33.00Z","2","6"
"12626","สี่จิ๋วนักก่อสร้าง","https://vipa.me/th/watch/forklifter","https://assets.vipa.nexbetter.com/pictures/3/fe/80/fe80ea5e-8c60-421b-94ce-b013dae7154c","series","สี่จิ๋วนักก่อสร้าง","Kids & Family","Adventure","การ์ตูน|cartoon|animation|แอนิเมชัน|อนิเมชัน|ผจญภัย|รถยนต์|สี่จิ๋วนักก่อสร้าง|the fork lifter","2020","THA","1","0","0","closed-caption","true","https://assets.vipa.nexbetter.com/pictures/3/fe/80/fe80ea5e-8c60-421b-94ce-b013dae7154c","https://assets.vipa.nexbetter.com/pictures/3/fe/80/fe80ea5e-8c60-421b-94ce-b013dae7154c","https://assets.vipa.nexbetter.com/files/3/bb/fd/bbfdbd25-9b0c-47b0-b7c5-85cb19461976","no_data","2025-04-08T12:13:29.00Z","2025-12-03T10:48:18.00Z","1","26"
"12654","สวัสดีความสุข (Big Sign)","https://vipa.me/th/watch/hellohappy-bigsign","https://assets.vipa.nexbetter.com/files/3/0a/98/0a980cb5-1023-4c2a-a1c4-76e2384fe169","series","สวัสดีความสุข (Big Sign)","Drama","culture|people|Family Drama","ละคร|ละครไทย|ละครไทยพีบีเอส|สวัสดีความสุข|hello happy|พรอยมน|manasaproyy|ปกวรร์ฉัตร ชาญเฉลิมวรนันท์|tae darvid|ดาวิชญ์ กรีพลฤกษ์|เต้ ดาวิชญ์|หนู สุรศักดิ์|สุรศักดิ์ ชัยอรรถ|สืบ บุญส่ง|บุญส่ง นาคภู่|พิชญาภา นาถา|น้ำใส bnk48|น้ำใส พิชญาภา|โอ๊ต ภคพงศ์|ภคพงศ์ เทียนทอง|หมู่บ้าน|ชุมชน|บ้านเกิด|เพชบุรี|ความสุข|ครอบครัว|มิตรภาพ|ความสัมพันธ์|หมู่บ้านควันหลง|ทิวเขา|จอมนรี|เจนนี่|เจี๊ยบ|ชาวบ้าน|sign language|ภาษามือ|big sign","2023","THA","5","5","1","sign-language|closed-caption","true","https://assets.vipa.nexbetter.com/files/3/0a/98/0a980cb5-1023-4c2a-a1c4-76e2384fe169","https://assets.vipa.nexbetter.com/files/3/0a/98/0a980cb5-1023-4c2a-a1c4-76e2384fe169","https://assets.vipa.nexbetter.com/files/3/1f/45/1f45d024-fdcb-4cb2-b80d-0cfaa0bbfe60","Pokvorachat Chanchalermvoranun|Darvid Kreepolrerk|Surasak Chaiat|Pichayapa Natha|Boonsong Nakphoo","2025-04-08T12:14:27.00Z","2025-07-24T08:22:39.00Z","1","12"
"12668","ชีวิตใครใช้ซะ","https://vipa.me/th/watch/liveyourlife","https://assets.vipa.nexbetter.com/pictures/3/4c/b2/4cb2b133-f26d-4fd1-965b-35587fc0ba7c","series","ชีวิตใครใช้ซะ","Variety & LifeStyle","Travel Shows","ชีวิตใครใช้ซะ","2020","THA","5","0","0","no_data","true","https://assets.vipa.nexbetter.com/pictures/3/4c/b2/4cb2b133-f26d-4fd1-965b-35587fc0ba7c","https://assets.vipa.nexbetter.com/pictures/3/4c/b2/4cb2b133-f26d-4fd1-965b-35587fc0ba7c","https://assets.vipa.nexbetter.com/files/3/fd/5f/fd5f2b70-ae4f-4a69-b02c-cc867850a660","no_data","2025-04-08T12:14:56.00Z","2025-07-24T08:39:55.00Z","1","10"
"12680","TEA BOX ชายชรากับหมาบ้า (Big Sign)","https://vipa.me/th/watch/teabox-bigsign","https://assets.vipa.nexbetter.com/files/3/f8/bc/f8bc5715-030a-4b36-a433-127d605c79c3","series","TEA BOX ชายชรากับหมาบ้า (Big Sign)","Drama","drama|people|Melodrama|Family Drama","ครอบครัว|นิรุตติ์ ศิริจรรยา|หนิง นิรุตติ|ผู้สูงอายุ|ละคร|มิตรภาพ|ผู้สูงวัย|tea box ชายชรากับหมาบ้า|คุณค่าของชีวิต|เพื่อนบ้าน|ความสัมพันธ์|จี๋ สุทธิรักษ์|สุทธิรักษ์ ทรัพย์วิจิตร|sign language|ภาษามือ|big sign","2020","THA","5","5","1","sign-language","true","https://assets.vipa.nexbetter.com/files/3/f8/bc/f8bc5715-030a-4b36-a433-127d605c79c3","https://assets.vipa.nexbetter.com/files/3/f8/bc/f8bc5715-030a-4b36-a433-127d605c79c3","https://assets.vipa.nexbetter.com/files/3/80/98/8098c5db-44a1-4921-bb21-2fc376aa4f77","Nirut Sirijanya|Sutthirak Subvijitra","2025-04-08T12:15:20.00Z","2025-07-24T08:32:34.00Z","1","4"
"12686","หม้อข้าวหม้อแกง","https://vipa.me/th/watch/mhokhaomhogang","https://assets.vipa.nexbetter.com/pictures/3/12/54/125456aa-a341-4500-8548-4f9d4ec57de3","series","หม้อข้าวหม้อแกง","Kids & Family","Food Documentaries","หม้อข้าวหม้อแกง","2016","THA","1","4","2","no_data","true","https://assets.vipa.nexbetter.com/pictures/3/12/54/125456aa-a341-4500-8548-4f9d4ec57de3","https://assets.vipa.nexbetter.com/pictures/3/12/54/125456aa-a341-4500-8548-4f9d4ec57de3","https://assets.vipa.nexbetter.com/files/3/36/22/3622a095-99cb-4381-b66e-517984178160","no_data","2025-04-08T12:15:31.00Z","2025-07-24T08:39:36.00Z","1","12"
"12700","เด็กหลุดขอบ","https://vipa.me/th/watch/childrenfromcovid","https://assets.vipa.nexbetter.com/pictures/3/c8/bd/c8bd07a5-9dba-4bbb-97a1-f110643cc5be","series","เด็กหลุดขอบ","documentary","people|education","ครอบครัว|ยากจน|ความเหลื่อมล้ำ|covid 19|โควิด 19|ความเป็นอยู่|เยาวชน|การศึกษา|สารคดี|เด็กหลุดขอบ|โรคระบาด|เด็ก|covid-19|โควิด-19|วิถีชีวิต|ความรุนแรง|สังคม|ปัญหา|ปัญหาสังคม","2022","THA","5","5","1","no_data","true","https://assets.vipa.nexbetter.com/pictures/3/c8/bd/c8bd07a5-9dba-4bbb-97a1-f110643cc5be","https://assets.vipa.nexbetter.com/pictures/3/c8/bd/c8bd07a5-9dba-4bbb-97a1-f110643cc5be","https://assets.vipa.nexbetter.com/files/3/a9/f7/a9f7b1c9-2764-4419-a241-7182a264c605","no_data","2025-04-08T12:16:02.00Z","2025-07-24T08:39:25.00Z","1","4"
